question,info,answer,paragraph
Những ấn phẩm nổi tiếng đã có nhận xét gì về Weems trong thời kỳ đầu thế kỷ 20?,"[""McGuffey Readers là ấn phẩm nào"", ""Ai là Joseph Rodman"", ""Năm 1904 có nhận xét cụ thể gì về Weems"", ""Có những ấn phẩm nổi tiếng nào khác nhận xét về Weems trong thời kỳ đó""]",'rằng Weems đã đạo văn cho các câu chuyện khác về Washington từ các câu chuyện tiểu thuyết đã được xuất bản tại Anh Quốc',"Những câu chuyện mơ hồ về tuổi thơ của Washington gồm có câu chuyện cho rằng ông đánh lướt một đô la bằng bạc chạy băng qua sông Potomac ở Mount Vernon và rằng ông đốn ngã cây cherry của cha ông, và thừa nhận hành vi này khi bị tra hỏi; ""Con không thể nói dối, ba à"". Giai thoại này lần đầu tiên được Parson Weems, người chuyên viết tiểu sử, tường thuật. Ông này đã phỏng vấn những người biết Washington lúc nhỏ. Phiên bản câu chuyện từ Weems được in ấn rộng khắp suốt thế kỷ 19, chẳng hạn như trong McGuffey Readers. Những người lớn có đầu óc đạo đức luôn mong muốn trẻ em học những bài học luân lý trong quá khứ lịch sử, đặc biệt từ những đại anh hùng quốc gia như Washington. Tuy nhiên sau năm 1890, các sử gia viện dẫn qua những phương pháp nghiên cứu khoa học để chứng thực từng câu chuyện, và họ đã không tìm được bằng chứng nào trong câu chuyện do Weems thuật lại. Vào năm 1904, Joseph Rodman ghi nhận rằng Weems đã đạo văn cho các câu chuyện khác về Washington từ các câu chuyện tiểu thuyết đã được xuất bản tại Anh Quốc; không ai tìm được một nguồn thay thế nào cho câu chuyện về cây cherry nhưng sự tín nhiệm của Weems thì đáng nghi ngờ."
Ngành nào nhận được nhiều đầu tư nhất từ các nhà đầu tư?,"[""Loại hình đầu tư là gì (mạo hiểm hay không)"", ""Thời điểm đầu tư (năm nào)"", ""Tiêu chí đánh giá 'nhiều nhất' (số tiền hay số lượng giao dịch)"", ""Khu vực địa lý của các nhà đầu tư""]",'lĩnh vực phần mềm',"Tổng đầu tư mạo hiểm của Hoa Kỳ đạt 48,3 tỷ đô la năm 2014, dành cho 4.356 giao dịch. Điều này đại diện cho tốc độ tăng trưởng 61% về số tiền và 4% về số lượng thương vụ/giao dịch (deals) trong năm qua - Theo báo cáo của Hiệp hội đầu tư mạo hiểm quốc gia. Tổ chức OECD ước tính đầu tư mạo hiểm tại Mỹ đã phục hồi hoàn toàn năm 2014 và trở về mức trước suy thoái. Hiệp hội đầu tư mạo hiểm quốc gia đã chỉ ra trong năm 2014, đầu tư mạo hiểm trong ngành khoa học đời sống đạt mức cao nhất kể từ năm 2008: trong công nghệ sinh học, 6 tỷ đô la đầu tư trong 470 giao dịch và trong tổng ngành khoa học đời sống đạt 8,6 tỷ đô là trong 789 giao dịch (bao gồm công nghệ sinh học và thiết bị y tế). Hai phần ba (68%) của mức đầu tư vào công nghệ sinh học các giao dịch liên quan tới phát triển giai đoạn đầu và phần còn lại ở giai đoạn mở rộng (14%), các công ty giai đoạn đầu (11%) và công ty giai đoạn muộn (7%). Tuy nhiên, lĩnh vực phần mềm được đổ vốn đầu tư mạo hiểm với số lượng giao dịch nhiều nhất: 1.799, với tổng mức đầu tư 19,8 tỷ đô la. Đứng thứ hai là các công ty về internet, chiếm 11,9 tỷ đô la qua 1005 giao dịch. Nhiều công ty này có trụ sở tại bang California, bang chiếm tới 28% tổng số nghiên cứu của Mỹ."
Yếu tố nào được tạo ra từ những chuyển động địa chất?,"[""Đang hỏi về vườn quốc gia Phong Nha-Kẻ Bàng"", ""Đang hỏi về các thời kỳ kiến tạo cụ thể"", ""Đang hỏi về tính đa dạng chứ không phải đặc điểm chung""]","'địa chất, địa hình - địa mạo, mạng lưới thủy văn'","Hệ thống hang động tại khu vực Phong Nha-Kẻ Bàng được hình thành do những kiến tạo địa chất xảy ra trong lòng dãy núi đá vôi Kẻ Bàng cách đây hơn 400 triệu năm vào thời kỳ Đại Cổ sinh. Trải qua các thời kỳ kiến tạo quan trọng và các pha chuyển động đứt gãy, phối tảng và uốn nếp đã liên tục tạo ra các dãy núi trùng điệp do chuyển động nâng cao và các bồn trầm tích do chuyển động sụt lún, đóng vai trò như nguyên nhân của mọi nguyên nhân để tạo ra tính đa dạng về địa chất, địa hình - địa mạo, mạng lưới thủy văn và tính đa dạng, kỳ thú về hang động du lịch đối với các thành hệ đá vôi Phong Nha-Kẻ Bàng phát triển từ Devon đến Kỷ Cacbon - Trecmi."
Có bao nhiêu họ thực vật có thể sử dụng làm thực phẩm?,"[""Số họ thực vật ăn được trong số 197 họ thực vật có mạch tại Hà Nam"", ""Định nghĩa về thực vật 'ăn được' (có thể dùng làm thực phẩm)"", ""Phạm vi địa lý cụ thể (chỉ Hà Nam hay toàn quốc)"", ""Thời điểm thống kê (hiện tại hay quá khứ)""]",'197 họ',"Thảm thực vật tự nhiên của Hà Nam gồm có rừng rụng lá và miền rừng trên các bình nguyên, cùng rừng rụng lá và rừng lá kim trên vùng núi phía tây. Việc định cư tập trung, thâm canh ở vùng bình nguyên trong một thời gian dài đã dẫn đến việc phát quang cây cối để trồng trọt. Tuy nhiên, trên các dãy núi vẫn còn giữ lại được một số khu rừng. Sau năm 1949, đã có nhiều nỗ lực để trồng cây cho mục đích che phủ, lấy gỗ và các mục đích khác. Hiện nay, Hà Nam có 197 họ thực vật có mạch với 3.830 loài, đã biết được 520 loài động vật hoang dã có xương sống sống trên cạn, trong đó có 90 loài động vật hoang dã được bảo hộ trọng điểm cấp quốc gia."
Điểm du lịch nào thu hút khách tham quan nhiều nhất?,"[""Tiêu chí đánh giá 'thu hút nhất' (số lượng khách, doanh thu, đánh giá)"", ""Khung thời gian cụ thể để so sánh lượng khách"", ""Phạm vi địa lý (chỉ tỉnh Hà Nam hay so với các tỉnh lân cận)"", ""Loại hình du lịch đang xét (sinh thái, tâm linh, văn hóa)""]",'Khu du lịch đền Trúc thờ vị anh hùng Lý Thường Kiệt và Ngũ Động Thi Sơn là quả núi năm hang nối liền nhau cách thành phố Phủ Lý 7 km',"- Về du lịch sinh thái: Hà Nam có nhiều điểm du lịch sinh thái khá hấp dẫn như: Khu du lịch đền Trúc thờ vị anh hùng Lý Thường Kiệt và Ngũ Động Thi Sơn là quả núi năm hang nối liền nhau cách thành phố Phủ Lý 7 km. Đã quy hoạch Khu du lịch Tam Chúc thuộc huyện Kim Bảng với quy mô gần 2000 ha với 9 khu chức năng. Diện tích mặt nước hồ khoảng 600 ha, diện tích phụ cận và khu du lịch sinh thái là 600 ha. Xây dựng các nhà nghỉ, khách sạn, sân gôn, quần vợt, công viên nước, nhà thuỷ tạ. Nơi đây cách chùa Hương 7 km, cách Hà Nội 60 km, Nam Định 40 km, Ninh Bình 45 km, Hưng Yên 40 km là điểm dừng chân cho khách du lịch nhiều tỉnh, nơi nghỉ dưỡng và giải trí vào các ngày nghỉ cuối tuần của khách thập phương, đang thu hút đầu tư. - Chùa Long Đọi Sơn ở xã Đọi Sơn, huyện Duy Tiên, tỉnh Hà Nam. Di tích Long Đọi Sơn được xếp hạng từ năm 1992. Hàng năm có trùng tu, tôn tạo để gìn giữ cho muôn đời sau. - Khu trung tâm du lịch thành phố Phủ Lý: Được xây dựng 2 bên dòng sông Đáy, giáp cửa sông Châu; có khách sạn 3 sao, 11 tầng, có khu du lịch bến thuỷ phục vụ du khách đi chùa Hương, Ngũ Động Sơn, chùa Bà Đanh, Hang Luồn. Nơi đây còn là địa điểm bơi thuyền dọc sông Châu, sông Đáy vãng cảnh nước non Phủ Lý. - Đền Trần Thương, ở huyện Lý Nhân, thờ quốc công tiết chế Hưng Đạo đại vương Trần Quốc Tuấn. Đến được xây dựng năm 1783; với diện tích 1,4 ha."
Chi phí đứng thứ hai thế giới của quốc gia này là bao nhiêu?,"[""Chi phí này là cho quân sự hay kinh tế"", ""Năm cụ thể của dữ liệu"", ""Quốc gia được đề cập là quốc gia nào""]",'100 tỷ USD',"Năm 2012, Quân Giải phóng Nhân dân Trung Quốc có 2,3 triệu binh sĩ tại ngũ, là lực lượng quân sự thường trực lớn nhất trên thế giới và nằm dưới quyền chỉ huy của Quân ủy Trung ương. Quân Giải phóng Nhân dân Trung Quốc gồm có Lục quân, Hải quân, Không quân, và một lực lượng hạt nhân chiến lược mang tên Bộ đội Pháo binh số hai. Theo chính phủ Trung Quốc, tổng chi phí dành cho quân sự của quốc gia vào năm 2012 là 100 tỷ USD, đứng thứ hai thế giới về ngân sách quân sự. Tuy nhiên, các quốc gia khác như Hoa Kỳ thì cho rằng Trung Quốc không báo cáo mức chính xác về chi tiêu quân sự, vốn được cho là cao hơn nhiều ngân sách chính thức. Lực lượng quân đội nước này vẫn tồn tại những nhược điểm về huấn luyện và nạn tham nhũng tràn lan gây ảnh hưởng mạnh đến năng lực tham chiến của quân đội."
Diện tích của Pháp chiếm bao nhiêu phần trăm?,"[""Thời điểm cụ thể (thập niên 1920 và 1930)"", ""So với cái gì (diện tích thế giới)"", ""Đang nói về đế quốc thực dân Pháp hay chỉ nước Pháp đại chính quốc""]","'chiếm 8,6% diện tích thế giới'","Năm 1852, Tổng thống Cộng hoà Pháp Louis-Napoléon Bonaparte, vốn là con của em trai Napoléon Bonaparte, tuyên bố mình là hoàng đế của đế quốc thứ nhì, với hiệu là Napoléon III. Ông gia tăng can thiệp của Pháp ở bên ngoài, đặc biệt là tại Krym, tại México và Ý, cuộc can thiệp tại Ý khiến Pháp sáp nhập Công quốc Savoy và Bá quốc Nice từ Vương quốc Sardegna. Napoléon III bị phế truất sau thất bại trong Chiến tranh Pháp-Phổ 1870 và chế độ của ông bị thay thế bằng Đệ Tam Cộng hòa Pháp. Công xã Paris tồn tại ngắn ngủi vào năm 1871. Vụ Dreyfus là một cuộc xung đột chính trị-xã hội nghiêm trọng tại Pháp vào cuối thế kỷ XIX. Pháp có các thuộc địa dưới các hình thức khác nhau kể từ đầu thế kỷ XVII, song đến thế kỷ XIX và XX, đế quốc thực dân của họ mở rộng rất lớn và trở thành đế quốc lớn thứ nhì thế giới sau Đế quốc Anh. Tổng diện tích lãnh thổ thuộc chủ quyền của Pháp gần đạt đến 13 triệu km² trong thập niên 1920 và 1930, chiếm 8,6% diện tích thế giới. Được biết đến với tên gọi Belle Époque, giai đoạn chuyển giao sang thế kỷ XX là thời kỳ có đặc trưng là tính lạc quan, hoà bình khu vực, thịnh vượng kinh tế, và các phát kiến kỹ thuật, khoa học và văn hoá. Năm 1905, nhà nước thế tục được công bố chính thức."
Ai đã đóng góp cho các công trình tôn giáo ở Birmingham?,"[""Đóng góp cụ thể của Hồng y Newman"", ""Mối liên hệ giữa Hồng y Newman và nhà thờ nhỏ Birmingham"", ""Vai trò của Hồng y Newman trong việc lựa chọn địa điểm"", ""Thời điểm đóng góp của Hồng y Newman"", ""Các nhân vật khác có đóng góp cho các công trình tôn giáo ở Birmingham""]",'Hồng y Newman',"Nhà thờ chính toà St Philip được nâng cấp từ vị thế nhà thờ thông thường khi Giáo phận Anh giáo Birmingham được thành lập vào năm 1905. Thành phố còn có hai nhà thờ chính toà khác: Nhà thờ chính toà Saint Chad là trụ sở của Giáo phận Công giáo La Mã Birmingham, và một nhà thờ chính toà của Chính thống giáo Hy Lạp. Giáo phận Chính thống giáo Coptic Midlands cũng có trụ sở tại Birmingham. Nhà thờ giáo xứ ban đầu của Birmingham là St Martin tại Bull Ring, được xếp hạng II*. Không xa Five Ways là nhà thờ nhỏ Birmingham được hoàn thành vào năm 1910 trên địa điểm cơ sở ban đầu của Hồng y Newman."
Vùng đất nào đã được sáp nhập hoàn toàn?,"[""Cần biết vùng đất được sáp nhập là Loosduinen"", ""Cần biết thành phố sáp nhập là The Hague"", ""Cần biết thời điểm sáp nhập hoàn toàn là năm 1923""]",'năm 1923',"Chỉ trong năm 1806, khi Vương quốc Hà Lan là một nhà nước rối của Đế chế Pháp lần thứ nhất, thì khu định cư được cấp tư cách thành phố bởi Louis Bonaparte. cấp. Sau cuộc chiến Napoleon, Bỉ và Hà Lan hiện đại được kết hợp tại Vương quốc Hà Lan để tạo thành một vùng đệm chống lại Pháp. Là một thỏa hiệp, Brussels và Amsterdam đã luân phiên nhau làm thủ đô mỗi hai năm, với chính phủ còn lại ở The Hague. Sau khi tách Bỉ năm 1830, Amsterdam vẫn là thủ đô của Hà Lan, trong khi chính phủ nằm ở The Hague. Khi chính phủ bắt đầu đóng một vai trò nổi bật hơn trong xã hội Hà Lan sau năm 1850, The Hague nhanh chóng mở rộng. Nhiều đường phố đã được xây dựng đặc biệt cho số lượng lớn công chức làm việc trong chính phủ của đất nước và cho những người Hà Lan đang nghỉ hưu từ chính quyền của Hà Lan Đông Ấn Độ. Thành phố đang phát triển sát nhập thành phố nông thôn Loosduinen một phần vào năm 1903 và hoàn toàn vào năm 1923."
Công ty đó có liên quan gì đến ngân hàng?,"[""Công ty nào đang được đề cập"", ""Mối quan hệ cụ thể giữa công ty và ngân hàng nào"", ""Thời điểm diễn ra mối quan hệ này"", ""Bối cảnh lịch sử của mối quan hệ""]",'Ngân hàng Tư nhân Tổng hợp',"Một cuộc khủng hoảng kinh tế làm đứt đoạn thời kì Nhiếp chính; nhà tư sản người Scotland, John Law được tấn phong làm Tổng trưởng tài chính. Tháng 5 năm 1716, ông khai trương Banque Générale Privée (""Ngân hàng Tư nhân Tổng hợp""), nơi này sớm trở thành Ngân hàng Hoàng gia. Phần lớn do chính phủ tài trợ, và đây là một trong những ngân hàng đầu tiên phát hành tiền giấy, có thể được đổi bằng vàng. Ông cũng thuyết phục những nhà tư sản và quý tộc giàu có ở Paris đầu tư vào Công ty Mississippiy, để phục vụ cho việc chiếm đóng thuộc địa Louisiana. Cổ phiếu của công ty ban đầu tăng nhanh và sau đó đóng cửa vào năm 1720, sáp nhập vào ngân hàng. Pháp luật lỏng lẻo, và những nhà giàu ở Paris miễn cưỡng đóng các khoản đầu tư tiếp theo và tin tưởng và những thứ tiền giấy thay cho vàng."
Nguyên liệu phụ cho món kho?,"[""Kho loại thực phẩm nào (cá, thịt lợn, hay thực phẩm khác)"", ""Phong cách kho nào (kho thường, kho Tàu, hay loại khác)"", ""Vùng miền cụ thể (miền Bắc, miền Nam hay địa phương nào)""]","'Có thể kho thịt với dừa xắt nhỏ, hoặc phối trộn với trứng, đậu kho chung làm món kho Tàu'","Thịt, cá kho: Món kho là sự sử dụng một số loại thịt cá thông dụng, ướp tẩm gia vị, rang qua hoặc rán sơ sau đó đổ nước xăm xắp và đun khoảng 1 tiếng cho cạn nước. Đây là món ăn dân dã trong các gia đình Việt Nam. Thịt lợn kho (thường là thịt mỡ hoặc nửa nạc nửa mỡ) kho với nước mắm, hạt tiêu, hành. Có thể kho thịt với dừa xắt nhỏ, hoặc phối trộn với trứng, đậu kho chung làm món kho Tàu. Cá thường kho với riềng, trám. Nếu là loại cá biển người ta hay cho một chút nước chè cho thịt cá rắn lại, còn nếu là cá nước ngọt hay kho với nước hàng (làm bằng đường thắng) để lấy màu nâu sẫm."
Tên gọi khác của trung tâm thể thao nổi tiếng là gì?,"[""Trung tâm thể thao cụ thể đang được hỏi đến"", ""Thành phố hoặc quốc gia nơi trung tâm thể thao đó tọa lạc"", ""Thời điểm đề cập (có thể đã đổi tên theo thời gian)""]",'Water Cube',"Các địa điểm thể thao chính trong thành phố bao gồm Sân vận động Quốc gia Bắc Kinh, còn được gọi là sân ""Tổ Chim"", trung tâm thể thao dưới nước quốc gia Bắc Kinh, còn được gọi là ""Water Cube"", sân vận động trong nhà quốc gia Bắc Kinh. Tất cả những công trình này đều nằm trong công viên Olympic ở phía bắc của trung tâm thành phố; Trung tâm MasterCard ở Wukesong phía tây của trung tâm thành phố; Sân vận động Công nhân và Đấu trường Công nhân ở Sanlitun ngay phía đông của trung tâm thành phố và Đấu trường Capital ở Baishiqiao, phía đông bắc của trung tâm thành phố. Ngoài ra, nhiều trường đại học trong thành phố có cơ sở thể thao riêng của mình."
Nhiệm kì của Hội đồng nhân dân kéo dài trong bao lâu?,"[""Cấp hành chính cụ thể (thành phố, tỉnh, quận, huyện)"", ""Thời điểm hoặc giai đoạn đang đề cập đến (hiện tại hay trước đây)"", ""Có sự thay đổi về nhiệm kỳ qua các thời kỳ không""]",'5 năm',"Hội đồng nhân dân tỉnh, với các đại biểu được bầu cử trực tiếp nhiệm kỳ 5 năm, có quyền quyết định các kế hoạch phát triển dài hạn về kinh tế, văn hóa, giáo dục... của tỉnh. Đứng đầu Hội đồng Nhân dân gồm một Chủ tịch, một Phó chủ tịch và một Uỷ viên thường trực. Hội đồng Nhân dân chịu sự giám sát và hướng dẫn hoạt động của Ủy ban Thường vụ Quốc hội, chịu sự hướng dẫn và kiểm tra của Chính phủ trong việc thực hiện các văn bản của cơ quan nhà nước cấp trên theo quy định của Uỷ ban Thường vụ Quốc hội. Chủ tịch Hội đồng nhân dân hiện nay là ông Nguyễn Tấn Tuân."
Ai là người có khả năng chèn ép quyền hành của vị hoàng đế?,"[""Vị hoàng đế cụ thể là Minh Anh Tông"", ""Thời điểm chèn ép (trước năm 1442)"", ""Mối quan hệ giữa người chèn ép và hoàng đế""]",'Trương thái hoàng thái hậu',"Minh Anh Tông từ nhỏ đã sủng tín hoạn quan Vương Chấn, khởi đầu hành vi hoạn quan chuyên quyền nghiêm trọng của triều Minh. Năm 1442, người hạn chế quyền thế của Vương Chấn là Trương thái hoàng thái hậu từ trần, đương thời Minh Anh Tông gần 15 tuổi, Vương Chấn càng thêm chuyên quyền. Sau khi nguyên lão trọng thần ""Tam Dương"" từ trần, Vương Chấn chuyên quyền hống hách, triệt hạ biển sắt ghi sắc mệnh cấm chỉ hoạn quan can chính do Thái Tổ lưu lại, Minh Anh Tông đối với nhân vật này càng tín nhiệm hơn."
Nhiệt độ nước xuống dưới bao nhiêu độ C?,"[""Đang nói về nước ở vùng nào (nước bề mặt hay nước đáy)"", ""Thời điểm nào (mùa đông hay mùa khác)"", ""Khu vực cụ thể nào của Nam Đại Dương"", ""Vĩ độ cụ thể""]",'0',"Nhiệt độ nước biển Nam Đại Dương dao động từ -2 đến 10 °C (28 đến 50 °F). Các cơn bão xoáy di chuyển về phía đông xung quanh lục địa Nam Cực và thường trở nên rất mạnh do sự tương phản nhiệt độ giữa vùng đóng băng và vùng ngoài đại dương. Xét về mặt trung bình, khu vực đại dương từ khoảng vĩ tuyến 40° Nam tới vòng Nam Cực là nơi có gió mạnh nhất trên Trái Đất. Vào mùa đông đại dương đóng băng; ở phần Thái Bình Dương băng lan tới vĩ tuyến 65° Nam còn ở phần Đại Tây Dương là vĩ tuyến 55° Nam, nhiệt độ nước bề mặt xuống dưới 0 °C. Tuy nhiên tại một số điểm ven biển, gió mạnh thổi liên tục từ lục địa Nam Cực đã giữ cho đường bờ biển không bị đóng băng trong suốt mùa đông."
Khi nào đế quốc bị kết thúc?,"[""Đế quốc nào đang được đề cập đến"", ""Có nhiều đế quốc được nhắc đến trong đoạn văn (Đế quốc La Mã, Đế quốc Tây La Mã)"", ""Cần làm rõ 'kết thúc' là chỉ thời điểm bị bao vây, bị cướp phá hay chính thức sụp đổ""]",'vào ngày 22 tháng 8 năm 476 khi Romulus Augustus bị phế truất',"Cơ Đốc giáo dưới dạng Tín điều Nicea trở thành tôn giáo chính thức của đế quốc vào năm 380, được gọi là Sắc lệnh Thessalonica. Theodosius I là hoàng đế cuối cùng của La Mã thống nhất: Sau khi ông mất vào năm 395 hai con trai của ông là Arcadius và Honorius phân chia đến quốc thành hai phần phía tây và phía đông. Trị sở của chính phủ Đế quốc Tây La Mã được chuyển đến Ravenna sau cuộc bao vây Milano vào năm 402. Trong thế kỷ 5, các hoàng đế trong thập niên 430 hầu hết cư trú tại Roma. Roma bị mất vị thế trung tâm trong cai quản đế quốc, và bị người Visigoth dưới quyền Alaric I cướp phá vào năm 410, song chịu rất ít tổn thất về vật chất, và hầu hết chúng được tu sửa. Các giáo hoàng tô điểm cho thành phố bằng các vương cung thánh đường cỡ lớn, như Santa Maria Maggiore (cộng tác với các hoàng đế). Dân số thành phố giảm từ 800.000 xuống 450-500.000 khi thành phố bị người Vandal dưới quyền Genseric cướp phá vào năm 455. Các hoàng đế yếu đuối trong thế kỷ 5 không thể ngăn nổi việc suy sụp, và Đế quốc Tây La Mã kết thúc vào ngày 22 tháng 8 năm 476 khi Romulus Augustus bị phế truất, đối với nhiều sử gia đây là mốc khởi đầu Trung cổ."
Ai đã có đóng góp quan trọng trong lĩnh vực này?,"[""Lĩnh vực nào đang được đề cập"", ""Thời điểm của đóng góp"", ""Loại đóng góp cụ thể (tiên đề hóa hay chứng minh)"", ""Phân biệt giữa người tiên phong và người hoàn thiện""]",'Ernst Zermelo và Abraham Frankel',"Vấn đề tiên đề hóa lý thuyết tập hợp đã được giải quyết một cách tiềm ẩn khoảng hai mươi năm sau (nhờ vào công của Ernst Zermelo và Abraham Frankel) bằng cách một chuỗi các nguyên lý được cho phép trong việc xây dựng tất cả các tập hợp được sử dụng thật sự trong toán học, nhưng không loại trừ một cách rõ rệt khả năng tồn tại những tập hợp thuộc về chính nó. Trong luận án tiến sĩ năm 1925, von Neumann chứng tỏ có thể loại bỏ khả năng đó trong hai cách bù trừ lẫn nhau: ""tiên đề nền tảng"" và khái niệm ""lớp""."
Bệnh viện nào được xếp vào danh sách các bệnh viện dã chiến quan trọng nhất?,"[""Thông tin về việc bệnh viện đa khoa tỉnh Khánh Hòa là bệnh viện dã chiến hay không"", ""Thông tin về danh sách 10 bệnh viện dã chiến cấp vùng"", ""Tiêu chí xếp hạng bệnh viện dã chiến cấp vùng"", ""Thời điểm xếp hạng các bệnh viện dã chiến""]",'Bệnh viện Đa Khoa Tỉnh Khánh Hòa',"Khánh Hòa là một trong những tỉnh có hệ thống Y tế phát triển nhất ở khu vực Nam Trung Bộ. Theo quyết định 1047/QĐ-BYT của Bộ Y tế thì Nha Trang là một trong 3 trung tâm y tế của vùng Nam Trung Bộ. Tính đến 30/6/2017, Toàn tỉnh có tổng số bác sỹ công lập/10.000 dân là 6,83; thực hiện được 29,5 giường/10.000 dân; tỷ lệ suy dinh dưỡng thể nhẹ cân của trẻ em dưới 5 tuổi tại Khánh Hòa đạt 8,86% (chỉ tiêu giao là 9%); tỷ lệ người dân tham gia BHYT đạt 81,93%. Hệ thống tuyến y tế cơ sở được quan tâm đầu tư phát triển đã góp phần làm giảm áp lực cho bệnh viện tuyến trên và tạo thuận tiện trong chăm sóc sức khỏe của người dân ở cấp cơ sở. Đến nay, toàn tỉnh có 137/140 xã có trạm y tế xã (riêng 3 trạm y tế của huyện Trường Sa do Quân đội quản lý), Ngoại trừ huyện đảo huyện đảo Trường Sa, Toàn bộ các đơn vị hành chính cấp huyện đều có bệnh viện tuyến huyện trực thuộc trung tâm y tế, 100% bệnh viện tuyến huyện được xây dựng mới đáp ứng cơ bản nhu cầu chăm sóc sức khỏe của người dân. Bệnh viện Đa Khoa Tỉnh Khánh Hòa là bệnh viện xếp hạng I, 1 trong 10 bệnh viện đa khoa cấp vùng của cả nước"
Thỏa thuận nào đã được ký kết để giải quyết mâu thuẫn trong Nghị viện?,"[""Thời điểm cụ thể của thỏa thuận"", ""Vị vua nào ký thỏa thuận"", ""Nghị viện nào (Salisbury hay khác)"", ""Thỏa thuận nào được đề cập (Confirmatio cartarum)""]",'xác nhận Magna Carta và kèm theo đó là Charter of the Forest – đổi lại giới quý tộc đồng ý phục vụ cho vua trong chiến dịch Scotland',"Sự phản đối từ các giảo dân mất nhiều thời gian để trở nên công khai. Những chống đối tập trung vào hai điều: quyền triệu tập quân đội của nhà vua, và quyền thu thuế của ông. Tại Nghị viện Salisbury vào tháng 2 năm 1297, Roger Bigod, Bá tước Norfolk, trên cương vị là Thống soái nước Anh, phản đối giấy triệu tập quân sự của hoàng gia. Bigod lập luận rằng quân đội chỉ đi cùng với nhà vua; nếu nhà vua giong buồm tới Flanders, ông không thể gửi thần dân của mình tới Gascony. Tháng 7, Bigod và Humphrey de Bohun, Bá tước Hereford và Quan Đại Nguyên soái, đã lập ra một danh sách những lời khiếu nại gọi là Lời Can gián, trong đó có cả lời phản đối việc tăng thuế. Không nản lòng, Edward lại yêu cầu trợ cấp giáo dân lần nữa. Đây là một sự khiêu khích, bởi vì nhà vua chỉ có được sự đồng ý từ một nhóm nhỏ các lãnh chúa, chứ không phải là đa số đại diện trong Nghị viện. Trong khi Edward đang ở Winchelsea, chuẩn bị cho chiến dịch Flanders, Bigod và Bohun đến chỗ quan Thủ quỹ ngăn việc thu thuế. Vì Nhà vua đã rời khỏi đất nước với một lực lượng ít hơn nhiều, vương quốc dường như đã ở bờ vực của cuộc nội chiến. Để giải quyết tình hình là người Anh bị người Scots đánh bại ở Trận cầu Stirling, các mối đe dọa mới đối với đất nước khiến nhà vua và các lãnh chúa đi đến hòa nghị. Edward ký vào Confirmatio cartarum – xác nhận Magna Carta và kèm theo đó là Charter of the Forest – đổi lại giới quý tộc đồng ý phục vụ cho vua trong chiến dịch Scotland."
Kepler đã phổ biến điều gì trong các tác phẩm của mình?,"[""Thời gian cụ thể (1617-1624)"", ""Loại tác phẩm cụ thể (6 tập lịch)"", ""Mục đích của các tác phẩm này (dự đoán)"", ""Phân biệt giữa các loại tác phẩm khác nhau của Kepler""]",'dự đoán các vị trí hành tinh và thời tiết cũng như các sự kiện chính trị',"Như một sản phẩm phụ từ Bảng Rudolf và các lịch thiên văn, Kepler công bố các lịch chiêm tinh, rất phổ biến thời bấy giờ và giúp một phần trang trải chi phí cho các công trình khác của ông-đặc biệt là khi ngân khố triều đình từ chối hỗ trợ tài chính. Trong 6 tập lịch của ông những năm 1617-1624-Kepler đã dự đoán các vị trí hành tinh và thời tiết cũng như các sự kiện chính trị; thú vị là các dự đoán chính trị thường chính xác một cách cẩn trọng, có lẽ nhờ vào sự hiểu biết sắc sảo của Kepler về những mối căng thẳng chính trị và tôn giáo đương thời. Nhưng chính sự leo thang của những căng thẳng này và sự mập mờ trong những lời tiên tri đem lại rắc rối chính trị cho chính Kepler; tập lịch cuối cùng của ông (1624) bị đốt bỏ công khai ở Graz."
